Shrimp with Avocados	"I am 76 and consider myself a very good cook," writes Dorothy Harley of Norco, California. "I've always looked forward to receiving your magazine. Some recipes I try, love, and make over and over. One recipe I remember most is a shrimp and avocado salad. For our 25th anniversary, I cleaned and cooked 25 pounds of shrimp myself for the dish  it was a hit. And for my daughter's wedding, 21 years ago, I made it again. I'm sure that if you reprinted the recipe, you'd receive praise."p@newline@pActive time: 1 hr Start to finish: 25 hr (includes marinating)	2 pounds medium shrimp (about 76), peeled and deveined^3/4 cup white-wine vinegar^1 cup vegetable oil^1/4 cup capers, not drained^1 teaspoon salt^1 teaspoon black pepper^1 teaspoon celery seeds^1/2 teaspoon Tabasco^1 cup thinly sliced onion^1/2 cup chopped celery^7 bay leaves (not California)^2 firm-ripe California avocados^Accompaniment: soft green-leaf lettuce such as Boston	Cook shrimp in a 5-quart pot of boiling salted water* until just cooked through, 2 to 3 minutes, then drain in a colander.@newline@Whisk together vinegar, oil, capers, salt, pepper, celery seeds, and Tabasco in a large bowl, then add warm shrimp, onion, celery, and bay leaves and toss to combine. Marinate, covered and chilled, 24 hours to 2 days.@newline@Just before serving, discard bay leaves. Quarter, pit, and peel avocados and cut into 3/4-inch cubes. Gently stir into shrimp salad, then spoon over lettuce.@newline@	American^Shellfish^Appetizer^Shrimp^Avocado^Spring^Gourmet^Sugar Conscious^Pescatarian^Dairy Free^Wheat/Gluten-Free^Peanut Free^Tree Nut Free^Soy Free^No Sugar Added
Chocolate-Amaretto Souffles		1 cup chilled whipping cream^3 tablespoons amaretto^6 ounces semisweet chocolate, chopped^3 large egg yolks^1/2 teaspoon vanilla extract^1/4 teaspoon almond extract^5 large egg whites^3 tablespoons sugar^6 tablespoons crushed amaretti cookies (Italian macaroons)*^Powdered sugar	Position rack in center of oven and preheat to 400F. Butter six 3/4-cup souffl dishes; dust with sugar. Place on baking sheet. Whisk 1/2 cup cream and 1 tablespoon amaretto in medium bowl to soft peaks. Refrigerate whipped cream.@newline@Stir 1/2 cup cream and chocolate in medium bowl set over saucepan of simmering water until melted and smooth. Remove from over water. Whisk in yolks 1 at a time, blending well after each addition. Whisk in 2 tablespoons amaretto and both extracts. Using electric mixer, beat egg whites in large bowl until soft peaks form. Gradually add 3 tablespoons sugar, beating until stiff but not dry. Fold whites into chocolate mixture in 2 additions. Spoon enough batter into each souffl dish to fill dish halfway. Sprinkle each with 1/2 tablespoon amaretti cookies. Top with remaining souffl batter. Sprinkle each with 1/2 tablespoon amaretti cookies.@newline@Bake souffls until puffed and set, about 13 minutes. Dust each with powdered sugar. Accompany souffls with whipped cream. Serve immediately.@newline@	Chocolate^Egg^Dessert^Bake^Valentine's Day^Almond^Vanilla^Amaretto^Winter^Pastry^Bon Apptit
Cabbage, Fresh Fennel, and Carrot Slaw	Make the slaw and chill it up to two hours before serving. It is best cold.	1 2 1/2-pound cabbage, quartered, cored, very thinly sliced (about 18 cups)^2 fresh fennel bulbs, trimmed, halved, very thinly sliced (about 3 cups)^1 small onion, thinly sliced^1 very large carrot, peeled, coarsely shredded^3/4 cup mayonnaise^1/2 cup sour cream^2 tablespoons fresh lemon juice^1/2 teaspoon sugar^1/2 teaspoon hot pepper sauce	Combine cabbage, fennel, onion, and carrot in large bowl. Whisk mayonnaise, sour cream, lemon juice, sugar, and hot sauce in medium bowl to blend. Season dressing to taste with salt and pepper. Add dressing to cabbage mixture; toss to coat. Season slaw to taste with salt and pepper. Refrigerate at least 1 hour and up to 2 hours, tossing occasionally. Transfer to serving bowl.@newline@	American^Salad^Onion^Side^No-Cook^Vegetarian^Mayonnaise^Fennel^Carrot^Summer^Cabbage^Sour Cream^Bon Apptit^Pescatarian^Wheat/Gluten-Free^Peanut Free^Tree Nut Free^Soy Free^Kosher
Broccoli with Sesame Seeds and Dried Red Pepper		3 tablespoons sesame seeds^3/4 teaspoon kosher salt^3/4 teaspoon dried crushed red pepper^1 1/4 pounds broccoli, cut into florets^1 tablespoon toasted sesame oil	Toast sesame seeds in heavy small skillet over medium heat until golden, about 5 minutes. Set aside 1 tablespoon toasted sesame seeds. Place remaining sesame seeds in spice grinder. Add salt and 1/2 teaspoon crushed red pepper; grind coarsely. Set sesame-red pepper mixture aside.@newline@Steam broccoli until crisp-tender, about 7 minutes. Transfer to large bowl. Add oil, 1 tablespoon reserved sesame seeds, remaining 1/4 teaspoon crushed red pepper, and 2 teaspoons sesame-red pepper mixture; toss to combine. Serve, passing remaining sesame-red pepper mixture separately.@newline@	Vegetable^Side^Steam^Low Carb^Vegetarian^Broccoli^Bon Apptit^Sugar Conscious^Vegan^Pescatarian^Paleo^Dairy Free^Wheat/Gluten-Free^Peanut Free^Tree Nut Free^Soy Free^No Sugar Added^Kosher
Grilled Butterflied Leg of Lamb and Vegetables with Lemon-Herb Dressing	You'll want to get this started a day ahead.	3/4 cup olive oil^12 garlic cloves, chopped^2 tablespoons chopped fresh rosemary^2 tablespoons chopped fresh thyme^1 1/2 teaspoons salt^1 1/2 teaspoons coarsely ground black pepper^1 5- to 5 1/2-pound leg of lamb, boned, butterflied, trimmed^1 cup fresh lemon juice^5 shallots, minced^3/4 cup olive oil^3/4 cup chopped fresh parsley^1/2 cup chopped fresh mint^6 medium-size zucchini, trimmed, each quartered lengthwise^6 medium-size yellow crookneck squash, trimmed, each cut lengthwise into 1/3-inch-thick slices^3 large red bell peppers, stemmed, seeded, each cut lengthwise into 6 strips^4 medium-size red onions, peeled, halved through root end, each half cut into 3 wedges with some of core attached^2 cups red Zinfandel^Nonstick vegetable oil spray^7 ounces feta cheese, crumbled (about 1 3/4 cups)^Fresh rosemary, thyme, and mint sprigs	For lamb: Mix first 6 ingredients in medium bowl. Place lamb in 15x10x2-inch glass baking dish. Pour marinade over. Turn lamb, spreading marinade to coat evenly on all sides. Cover dish with plastic wrap and refrigerate for 1 day, turning lamb occasionally.@newline@	American^Greek^Lamb^Vegetable^Marinate^Backyard BBQ^Feta^Lemon^Mint^Squash^Red Wine^Summer^Grill^Grill/Barbecue^Bon Apptit
Classic Coq au Vin	Marinating the chicken in the wine mixture adds flavor. Starting two days ahead and rewarming the dish improves that flavor.	1 750-ml bottle French Burgundy or California Pinot Noir^1 large onion, sliced^2 celery stalks, sliced^1 large carrot, peeled, sliced^1 large garlic clove, peeled, flattened^1 teaspoon whole black peppercorns^2 tablespoons olive oil^1 6-pound roasting chicken, backbone removed, cut into 8 pieces (2 drumsticks, 2 thighs, 2 wings with top quarter of adjoining breast, 2 breasts)^1 tablespoon olive oil^6 ounces thick-cut bacon slices, cut crosswise into strips^3 tablespoons all purpose flour^2 large shallots, chopped^2 large garlic cloves, chopped^4 large fresh thyme sprigs^4 large fresh parsley sprigs^2 small bay leaves^2 cups low-salt chicken broth^4 tablespoons (1/2 stick) butter^1 pound assorted fresh wild mushrooms (such as crimini and stemmed shiitake)^20 1-inch-diameter pearl onions, or boiling onions, peeled^Chopped fresh parsley	For marinating chicken: Combine wine, onion, celery, carrot, garlic, and peppercorns in large pot. Bring to boil over high heat. Reduce heat to medium and simmer 5 minutes. Cool completely; mix in oil. Place chicken pieces in large glass bowl. Pour wine mixture over chicken; stir to coat. Cover and refrigerate at least 1 day and up to 2 days, turning chicken occasionally.@newline@	
Mashed Potatoes with Watercress and Green Onions		2 large bunches watercress, thick stems trimmed^6 pounds russet potatoes, peeled, cut into 2-inch pieces^1 1/2 cups whole milk^1/2 cup (1 stick) butter^1/4 cup olive oil^2 bunches green onions, finely chopped (about 1 1/2 cups)	Bring medium saucepan of water to boil. Add watercress and blanch 10 seconds. Drain. Pat dry and chop watercress.@newline@Cook potatoes in large pot of boiling salted water until very tender, about 25 minutes. Drain. Return potatoes to pot. Stir over medium heat until any excess liquid evaporates, about 2 minutes.@newline@Bring milk almost to simmer in small saucepan. Add hot milk, butter, and oil to potatoes; mash until almost smooth. (Can be prepared 2 hours ahead. Let stand uncovered at room temperature. Rewarm over medium-low heat, stirring often, before continuing.) Stir in green onions and watercress. Season with salt and pepper.@newline@	American^Milk/Cream^Leafy Green^Onion^Potato^Side^Thanksgiving^Vegetarian^Quick & Easy^Fall^Winter^Watercress^Bon Apptit^Sugar Conscious^Pescatarian^Wheat/Gluten-Free^Peanut Free^Tree Nut Free^Soy Free^No Sugar Added^Kosher
Meringue Petits Fours with Anise Cream and Pomegranate	Active time: 30 min Start to finish: 3 1/2 hr	2 large egg whites^1/8 teaspoon salt^1/2 cup superfine granulated sugar^2 teaspoons regular granulated sugar^1/2 teaspoon anise seeds^1/2 cup chilled heavy cream^1/4 cup pomegranate seeds^Special equipment: a pastry bag fitted with 1/3-inch plain tip; parchment paper; an electric coffee/spice grinder	Make meringues: Preheat oven to 175F.@newline@Beat egg whites with salt using an electric mixer at high speed until they just hold stiff peaks. Add superfine sugar a little at a time, beating at high speed, and continue to beat until whites hold stiff, glossy peaks.@newline@Spoon meringue into pastry bag and pipe 1 1/4-inch-wide disks (about 1/3 inch high) about 1/2 inch apart on a parchment-lined baking sheet.@newline@Bake meringues in middle of oven until dry but still white, about 1 1/2 hours, then cool in turned-off oven (with door closed) 1 hour. Transfer meringues on baking sheet to a rack to cool completely.@newline@	American^Cookie^Milk/Cream^Egg^Dessert^Bake^Christmas^Winter^Anise^Gourmet^Fat Free^Kidney Friendly^Vegetarian^Pescatarian^Wheat/Gluten-Free^Peanut Free^Tree Nut Free^Soy Free^Kosher
Triple-Chocolate Cake with Chocolate-Peppermint Filling	The cake can be made a day ahead and refrigerated; bring it to room temperature to serve. If desired, you can garnish the cake with sugared mint leaves: Whisk egg whites until they are foamy, then brush them over mint leaves and sprinkle leaves with sugar.	8 ounces imported milk chocolate (such as Lindt), finely chopped^1/2 cup whipping cream^1 tablespoon light corn syrup^1/2 teaspoon peppermint extract^1 cup sifted all purpose flour^1/3 cup unsweetened cocoa powder^1/2 teaspoon salt^1/4 teaspoon baking powder^1/4 teaspoon baking soda^3/4 cup (1 1/2 sticks) unsalted butter, room temperature^1 cup sugar^1/3 cup (packed) dark brown sugar^2 teaspoons vanilla extract^3 large eggs^1/2 cup buttermilk^1 1/2 cups miniature semisweet chocolate chips^8 ounces bittersweet (not unsweetened) or semisweet chocolate, finely chopped^1/2 cup (1 stick) unsalted butter, cut into pieces^1 tablespoon light corn syrup^3/4 teaspoon peppermint extract^12 whole red-and-white-striped hard peppermint candies, chopped^Fresh mint leaves	For filling: Place chocolate in medium bowl. Bring cream and corn syrup to simmer in small saucepan. Pour hot mixture over chocolate; add extract and let stand 1 minute. Whisk until mixture is smooth. Let filling stand at room temperature while cake is baking and cooling.@newline@	American^Cake^Chocolate^Dessert^Bake^Christmas^Mint^Winter^Bon Apptit^Vegetarian^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^Kosher
Grilled Chicken and Pork with Orange-Cumin Glaze	Look for chili-garlic sauce in the Asian foods section of the supermarket.	3 cups ketchup^3 cups orange juice^1 1/2 cups chopped fresh cilantro^1/2 cup chili-garlic sauce^1/4 cup soy sauce^2 tablespoons ground cumin^10 chicken thighs with bone and skin^10 1- to 1 1/4-inch-thick center-cut pork chops (each 12 ounces)	Puree first 6 ingredients in processor until smooth. Transfer to bowl.@newline@Prepare barbecue (medium heat); brush grill rack with oil. Set aside 3 cups glaze for serving. Grill chicken 6 minutes per side. Brush with some of remaining glaze. Continue grilling until chicken is cooked through, turning occasionally and brushing frequently with more glaze, about 25 minutes longer. Transfer chicken to platter; tent with foil to keep warm. Grill pork about 3 minutes per side. Brush with some glaze. Continue grilling until thermometer inserted into center of chop registers 145F to 150F, turning occasionally and brushing frequently with more glaze, about 12 minutes longer. Arrange pork on platter. Bring 3 cups reserved glaze to simmer. Serve chicken and pork, passing glaze separately.@newline@	American^Fruit Juice^Chicken^Pork^Summer^Grill/Barbecue^Cilantro^Soy Sauce^Bon Apptit
